date,location,rainfall_mm,temperature_c,humidity_pct,wind_speed_kmh,pressure_hpa,rain_category,month,season
2020-10-04,Hanoi,0.75,30.1,99.4,1.3,996.8,Light,10,autumn
2020-10-04,Can Tho,113.38,27.9,70.1,26.6,990.3,Heavy,10,autumn
2020-10-16,Can Tho,114.23,29.1,91.5,26.8,1002.5,Heavy,10,autumn
2020-11-01,Hanoi,1.64,30.6,50.3,31.6,997.0,Light,11,autumn
2020-11-03,Hanoi,44.11,23.5,69.0,28.4,1003.4,Moderate,11,autumn
2020-11-08,Danang,62.96,28.2,85.3,13.6,1001.1,Heavy,11,autumn
2020-11-16,Can Tho,56.75,36.5,56.1,13.6,997.4,Heavy,11,autumn
2020-11-24,Hanoi,180.66,35.9,75.1,15.1,1010.3,Heavy,11,autumn
2020-11-28,Danang,73.97,34.5,92.1,11.3,1011.1,Heavy,11,autumn
2020-12-24,Hcmc,118.63,23.3,51.0,24.2,996.8,Heavy,12,winter
2020-12-31,Danang,19.59,22.6,93.0,38.9,1008.7,Light,12,winter
2021-01-02,Hanoi,180.07,24.8,54.5,1.4,1014.0,Heavy,1,winter
2021-01-05,Danang,119.42,33.9,58.1,38.1,999.5,Heavy,1,winter
2021-01-13,Can Tho,168.72,22.8,80.0,15.5,1007.6,Heavy,1,winter
2021-01-23,Can Tho,12.17,36.1,41.9,22.1,1011.7,Light,1,winter
2021-01-25,Can Tho,71.78,32.4,87.8,37.6,1008.1,Heavy,1,winter
2021-02-05,Hcmc,144.08,33.4,89.6,16.0,994.4,Heavy,2,winter
2021-02-15,Hcmc,64.25,29.9,82.2,6.0,1013.7,Heavy,2,winter
2020-01-10,Hcmc,39.57,30.4,64.3,24.4,996.1,Moderate,1,winter
2020-01-22,Hanoi,135.86,22.9,51.2,18.5,1018.2,Heavy,1,winter
2020-02-06,Hanoi,92.5,19.2,46.9,11.5,1008.7,Heavy,2,winter
2020-02-15,Can Tho,193.12,28.6,81.1,20.4,1014.8,Heavy,2,winter
2020-03-16,Danang,96.16,24.5,95.7,3.9,1017.0,Heavy,3,spring
2020-03-20,Danang,46.78,28.3,85.7,5.9,995.7,Moderate,3,spring
2020-04-06,Danang,154.03,26.7,57.3,28.7,1004.0,Heavy,4,spring
2020-04-06,Hcmc,172.8,19.4,58.9,28.7,1000.4,Heavy,4,spring
2020-04-14,Hue,13.21,35.8,56.4,12.4,1002.9,Light,4,spring
2020-04-19,Hanoi,9.21,36.4,72.5,7.2,1008.4,Light,4,spring
2020-05-23,Hcmc,111.46,25.7,59.6,10.9,1008.8,Heavy,5,spring
2020-06-03,Hcmc,173.22,32.0,57.9,6.1,1003.0,Heavy,6,summer
2020-06-04,Can Tho,127.94,26.5,96.5,11.4,1009.8,Heavy,6,summer
2020-07-08,Hcmc,194.73,24.8,88.7,19.0,993.8,Heavy,7,summer
2020-07-19,Hanoi,148.38,35.0,59.2,14.3,1015.7,Heavy,7,summer
2020-08-03,Hanoi,8.19,22.8,48.4,37.0,992.4,Light,8,summer
2020-08-04,Danang,105.6,23.6,100.0,15.2,994.4,Heavy,8,summer
2020-08-08,Hcmc,103.81,29.2,68.4,18.9,1013.5,Heavy,8,summer
2020-08-26,Hue,126.8,20.1,80.9,17.6,1005.0,Heavy,8,summer
2020-09-12,Hanoi,169.85,35.1,42.2,13.3,1017.9,Heavy,9,autumn
2020-09-16,Can Tho,165.91,26.9,56.8,20.9,1000.5,Heavy,9,autumn
2020-10-04,Hanoi,101.98,37.5,46.8,16.9,1019.5,Heavy,10,autumn
2020-10-23,Hcmc,28.04,33.5,58.8,10.7,994.7,Moderate,10,autumn
2020-10-23,Hanoi,95.03,28.3,82.1,35.6,1006.6,Heavy,10,autumn
2020-10-28,Hue,41.39,25.3,85.1,37.2,1017.4,Moderate,10,autumn
2020-11-01,Can Tho,60.28,37.3,53.5,14.3,1011.5,Heavy,11,autumn
2020-11-08,Hue,167.62,28.9,97.5,30.3,1019.8,Heavy,11,autumn
2020-12-02,Hanoi,27.25,37.4,64.8,7.4,1014.4,Moderate,12,winter
2020-12-20,Can Tho,112.08,34.0,94.3,19.6,1002.8,Heavy,12,winter
2020-12-21,Hue,117.21,18.2,46.6,38.3,996.9,Heavy,12,winter
2020-12-24,Can Tho,102.16,21.3,51.9,0.1,1004.6,Heavy,12,winter
2020-12-24,Danang,53.47,27.7,93.5,31.6,997.3,Heavy,12,winter
2020-12-25,Hcmc,191.22,35.5,86.7,20.9,1005.0,Heavy,12,winter
2021-01-10,Hcmc,102.73,30.8,96.3,39.1,1001.1,Heavy,1,winter
2021-01-16,Hcmc,1.04,29.2,74.1,29.8,1009.2,Light,1,winter
2021-02-09,Can Tho,38.58,34.7,73.4,24.7,1014.8,Moderate,2,winter
2021-02-11,Danang,119.18,24.2,42.9,20.8,1009.2,Heavy,2,winter
2020-01-09,Hanoi,28.55,27.9,99.6,33.6,999.4,Moderate,1,winter
2020-01-14,Hue,16.2,36.9,77.3,34.9,1017.1,Light,1,winter
2020-01-18,Hue,13.09,34.6,79.4,26.7,992.7,Light,1,winter
2020-01-27,Hcmc,130.61,30.2,69.3,11.7,990.9,Heavy,1,winter
2020-02-13,Hue,11.42,21.6,73.5,0.0,997.7,Light,2,winter
2020-02-25,Hcmc,8.56,22.1,42.7,7.8,993.1,Light,2,winter
2020-03-08,Hue,1.62,31.7,98.4,23.8,1016.4,Light,3,spring
2020-03-20,Hanoi,174.32,31.4,60.5,0.1,1018.2,Heavy,3,spring
2020-04-06,Hue,111.48,23.1,73.3,7.8,996.3,Heavy,4,spring
2020-04-09,Can Tho,118.21,21.8,89.6,2.5,1001.7,Heavy,4,spring
2020-04-13,Can Tho,176.06,20.5,78.3,27.0,992.8,Heavy,4,spring
2020-04-17,Hcmc,19.95,37.9,99.6,7.5,1013.9,Light,4,spring
2020-05-14,Can Tho,13.58,35.8,52.9,8.8,1008.6,Light,5,spring
2020-05-27,Hue,172.22,27.0,70.3,18.4,1013.1,Heavy,5,spring
2020-05-31,Hanoi,141.61,18.4,67.4,21.8,1006.5,Heavy,5,spring
2020-06-01,Hcmc,161.09,18.4,72.8,18.2,1015.7,Heavy,6,summer
2020-06-14,Hue,31.76,18.5,65.6,20.1,1014.2,Moderate,6,summer
2020-06-15,Hue,195.55,37.7,51.6,9.4,1016.0,Heavy,6,summer
2020-06-17,Can Tho,104.69,33.9,44.9,36.7,1010.5,Heavy,6,summer
2020-06-21,Hanoi,135.08,34.9,59.6,22.3,1013.8,Heavy,6,summer
2020-06-22,Hanoi,119.87,37.6,46.0,37.9,1014.9,Heavy,6,summer
2020-06-22,Hue,53.26,36.5,94.7,22.1,1016.5,Heavy,6,summer
2020-06-23,Danang,98.61,28.2,56.8,24.1,993.0,Heavy,6,summer
2020-07-01,Danang,45.88,27.3,49.6,27.9,1004.2,Moderate,7,summer
2020-07-05,Hcmc,174.96,26.3,90.5,15.3,1005.6,Heavy,7,summer
2020-07-06,Hue,131.53,20.4,76.0,0.6,991.1,Heavy,7,summer
2020-07-14,Hcmc,101.26,27.9,85.1,33.2,1000.3,Heavy,7,summer
2020-07-18,Hanoi,14.89,37.9,40.5,28.9,999.6,Light,7,summer
2020-07-21,Hcmc,13.44,30.5,51.5,7.3,994.1,Light,7,summer
2020-07-25,Hanoi,166.61,20.9,82.3,37.6,1011.8,Heavy,7,summer
2020-08-01,Danang,64.18,35.8,88.7,34.7,1018.6,Heavy,8,summer
2020-08-10,Hue,57.28,25.1,53.8,35.4,1013.9,Heavy,8,summer
2020-08-12,Can Tho,1.11,32.5,78.3,33.2,999.5,Light,8,summer
2020-08-20,Hcmc,69.51,35.9,47.0,31.0,1019.0,Heavy,8,summer
2020-08-20,Can Tho,139.84,32.8,81.0,1.9,992.0,Heavy,8,summer
2020-08-20,Hanoi,49.82,22.7,80.5,34.5,995.9,Moderate,8,summer
2020-09-01,Hanoi,163.8,37.6,76.9,7.7,997.2,Heavy,9,autumn
2020-09-11,Hcmc,139.07,36.1,56.6,36.7,1017.5,Heavy,9,autumn
2020-09-17,Can Tho,39.58,31.3,98.3,28.2,1007.5,Moderate,9,autumn
2020-09-25,Hanoi,125.36,30.8,87.8,3.6,992.9,Heavy,9,autumn
2020-09-27,Can Tho,111.48,23.3,65.5,6.7,1013.5,Heavy,9,autumn
2020-09-28,Danang,21.18,34.8,48.7,18.8,997.0,Moderate,9,autumn
2020-09-28,Danang,72.45,28.4,52.4,19.4,1002.2,Heavy,9,autumn
2020-09-28,Can Tho,22.89,24.1,95.0,20.3,996.8,Moderate,9,autumn
2020-09-29,Hue,172.2,37.8,69.7,17.7,1001.2,Heavy,9,autumn
2020-09-30,Danang,185.96,33.5,45.1,28.5,1014.6,Heavy,9,autumn
2020-10-04,Danang,74.02,30.4,59.7,30.8,1017.6,Heavy,10,autumn
2020-10-25,Hanoi,174.63,33.4,97.6,33.6,1005.8,Heavy,10,autumn
2020-10-30,Can Tho,50.87,25.8,78.2,8.1,995.4,Heavy,10,autumn
2020-11-12,Hanoi,117.78,28.4,44.9,4.8,1002.1,Heavy,11,autumn
2020-11-22,Hanoi,1.31,22.2,66.5,32.5,1010.3,Light,11,autumn
2020-12-24,Hanoi,129.2,34.9,74.3,24.8,1017.5,Heavy,12,winter
2020-12-25,Can Tho,177.31,28.9,78.6,4.1,1019.0,Heavy,12,winter
2021-01-06,Hanoi,33.11,30.5,78.8,21.3,1012.6,Moderate,1,winter
2021-01-07,Can Tho,144.2,19.3,84.0,37.2,1000.6,Heavy,1,winter
2021-01-08,Hanoi,179.37,36.1,56.3,8.6,997.4,Heavy,1,winter
2021-01-14,Can Tho,127.0,20.7,92.7,19.9,995.9,Heavy,1,winter
2021-02-11,Can Tho,6.86,35.4,56.9,23.6,1002.7,Light,2,winter
2021-02-12,Hcmc,95.32,26.8,75.8,30.4,1008.3,Heavy,2,winter
2021-02-15,Can Tho,6.61,32.1,86.9,15.5,1011.9,Light,2,winter
2021-02-19,Danang,49.44,33.5,68.6,10.6,1003.6,Moderate,2,winter
2020-01-07,Hcmc,103.41,36.6,88.9,29.3,990.9,Heavy,1,winter
2020-01-08,Hue,182.37,37.4,82.8,12.8,1016.6,Heavy,1,winter
2020-01-23,Can Tho,178.2,34.7,75.5,35.1,1017.3,Heavy,1,winter
2020-01-24,Can Tho,85.24,28.5,74.7,22.9,1011.7,Heavy,1,winter
2020-02-25,Can Tho,198.56,24.1,70.7,39.5,1003.4,Heavy,2,winter
2020-03-07,Hanoi,14.8,25.7,58.2,22.7,1006.5,Light,3,spring
2020-03-12,Hanoi,25.64,32.3,61.6,5.5,1000.2,Moderate,3,spring
2020-03-22,Hanoi,171.51,27.3,98.8,19.3,998.3,Heavy,3,spring
2020-04-02,Danang,103.19,28.8,60.1,24.2,998.1,Heavy,4,spring
2020-04-03,Can Tho,94.26,33.2,47.0,37.2,1004.2,Heavy,4,spring
2020-04-19,Hanoi,173.05,26.8,79.7,7.5,1018.2,Heavy,4,spring
2020-05-07,Hcmc,190.09,37.4,41.1,34.6,992.0,Heavy,5,spring
2020-05-19,Hue,59.72,29.2,95.8,11.0,999.8,Heavy,5,spring
2020-06-02,Hanoi,120.31,21.2,50.6,11.6,1011.5,Heavy,6,summer
2020-06-09,Hue,0.96,23.5,45.4,6.6,1000.1,Light,6,summer
2020-06-24,Hue,89.27,18.4,49.6,11.3,1000.4,Heavy,6,summer
2020-06-26,Hcmc,97.91,29.0,64.2,32.0,1010.9,Heavy,6,summer
2020-07-15,Danang,24.9,21.9,53.4,35.5,1000.7,Moderate,7,summer
2020-07-15,Hanoi,19.27,25.4,62.1,16.2,1003.7,Light,7,summer
2020-08-21,Hue,20.64,32.6,69.1,3.8,999.1,Moderate,8,summer
2020-08-25,Can Tho,101.69,30.2,59.9,18.1,1010.4,Heavy,8,summer
2020-08-27,Danang,140.51,37.2,93.0,28.3,1015.8,Heavy,8,summer
2020-08-31,Hanoi,86.92,32.5,55.8,11.5,1002.6,Heavy,8,summer
2020-09-03,Can Tho,39.11,35.7,49.3,5.3,1013.1,Moderate,9,autumn
2020-09-11,Hcmc,72.57,25.3,71.4,4.9,991.8,Heavy,9,autumn
2020-09-11,Hanoi,22.84,34.6,41.3,10.0,995.2,Moderate,9,autumn
2020-09-19,Hanoi,153.79,20.1,68.1,4.8,1017.0,Heavy,9,autumn
2020-10-01,Danang,4.79,28.0,61.1,12.0,999.8,Light,10,autumn
2020-10-04,Can Tho,63.74,35.8,91.8,1.8,1018.1,Heavy,10,autumn
2020-10-07,Danang,80.1,27.2,56.5,32.1,1005.7,Heavy,10,autumn
2020-10-11,Danang,75.24,33.1,44.6,10.9,990.1,Heavy,10,autumn
2020-10-17,Hcmc,76.07,25.7,49.1,25.0,1000.9,Heavy,10,autumn
2020-10-24,Hue,137.71,21.7,87.1,5.6,1000.2,Heavy,10,autumn
2020-10-25,Can Tho,31.56,27.1,96.1,5.8,1005.3,Moderate,10,autumn
2020-11-08,Hue,86.95,24.7,70.4,23.5,1005.6,Heavy,11,autumn
2020-11-09,Hcmc,9.34,34.3,88.4,2.4,1016.2,Light,11,autumn
2020-11-11,Danang,17.38,28.5,95.6,38.6,993.1,Light,11,autumn
2020-11-14,Hue,156.56,36.0,93.6,5.0,1000.5,Heavy,11,autumn
2020-11-17,Hcmc,84.33,19.0,74.1,9.5,1008.8,Heavy,11,autumn
2020-11-22,Danang,113.56,18.9,82.5,8.5,1015.6,Heavy,11,autumn
2021-01-14,Can Tho,188.29,24.0,62.0,16.5,998.3,Heavy,1,winter
2021-01-21,Hcmc,83.72,35.2,88.2,39.2,1012.2,Heavy,1,winter
2021-01-28,Hue,152.33,32.0,41.7,9.9,998.7,Heavy,1,winter
2021-02-01,Hue,37.53,29.6,91.5,26.6,992.0,Moderate,2,winter
2021-02-01,Danang,65.99,24.0,51.6,32.0,1008.7,Heavy,2,winter
2021-02-06,Danang,198.79,20.7,80.4,0.3,998.1,Heavy,2,winter
2021-02-07,Hue,128.76,19.8,97.1,37.4,993.7,Heavy,2,winter
2021-02-12,Hanoi,65.21,36.3,92.5,19.1,1009.1,Heavy,2,winter
2021-02-14,Hue,185.86,37.6,57.3,5.3,1013.8,Heavy,2,winter
2020-01-01,Can Tho,105.91,28.0,41.8,28.8,1010.4,Heavy,1,winter
2020-01-06,Hue,184.06,34.1,77.0,19.8,1007.5,Heavy,1,winter
2020-01-20,Hcmc,25.73,19.3,90.2,6.7,993.2,Moderate,1,winter
2020-01-21,Hcmc,122.4,28.0,42.2,29.9,1018.7,Heavy,1,winter
2020-01-27,Hue,188.88,33.3,99.2,19.8,995.1,Heavy,1,winter
2020-01-31,Can Tho,30.19,30.1,66.7,18.7,1019.5,Moderate,1,winter
2020-02-02,Hcmc,35.96,28.6,41.9,19.1,998.4,Moderate,2,winter
2020-02-10,Hcmc,163.75,33.8,88.8,30.0,998.5,Heavy,2,winter
2020-02-12,Hue,181.51,34.7,92.8,9.9,998.1,Heavy,2,winter
2020-02-17,Can Tho,109.55,36.9,55.8,24.0,1007.4,Heavy,2,winter
2020-02-21,Hanoi,53.04,36.5,71.2,4.9,1004.6,Heavy,2,winter
2020-02-27,Can Tho,1.76,37.9,93.2,3.2,1005.8,Light,2,winter
2020-03-03,Can Tho,125.01,31.4,49.6,30.3,1011.4,Heavy,3,spring
2020-03-06,Hanoi,129.91,28.1,83.6,1.2,1015.6,Heavy,3,spring
2020-03-09,Hcmc,28.81,27.5,76.6,20.5,1014.9,Moderate,3,spring
2020-03-11,Hcmc,13.53,28.6,63.0,33.7,1015.5,Light,3,spring
2020-03-19,Hue,28.53,20.0,43.4,19.1,1012.8,Moderate,3,spring
2020-03-28,Hcmc,187.75,21.2,43.5,30.4,1005.0,Heavy,3,spring
2020-03-31,Hanoi,132.09,24.6,88.8,9.7,1001.5,Heavy,3,spring
2020-04-21,Hue,167.96,33.9,75.3,2.9,1014.4,Heavy,4,spring
2020-04-23,Danang,59.43,36.8,98.3,4.5,1014.4,Heavy,4,spring
2020-04-23,Hcmc,149.37,33.4,87.4,9.8,991.1,Heavy,4,spring
2020-04-28,Hanoi,31.13,20.3,86.5,5.4,1010.5,Moderate,4,spring
2020-05-02,Can Tho,59.6,37.1,94.2,10.0,998.5,Heavy,5,spring
2020-05-05,Hue,192.59,22.4,78.9,5.1,1015.6,Heavy,5,spring
2020-05-17,Can Tho,182.67,26.0,59.0,7.8,1001.6,Heavy,5,spring
2020-06-20,Hue,71.83,23.8,77.3,38.5,1008.1,Heavy,6,summer
2020-06-30,Hue,83.56,30.8,96.8,17.8,1008.7,Heavy,6,summer
2020-07-12,Can Tho,35.47,22.8,99.1,12.8,1016.2,Moderate,7,summer
2020-07-13,Hanoi,13.31,27.8,83.5,3.2,1002.1,Light,7,summer
2020-07-16,Danang,116.71,30.8,98.5,20.8,990.6,Heavy,7,summer
2020-07-19,Hcmc,62.71,20.2,66.9,11.6,1004.2,Heavy,7,summer
2020-07-21,Hue,194.57,33.0,74.4,38.0,1002.5,Heavy,7,summer
2020-08-04,Hanoi,98.78,26.4,71.2,32.3,1005.3,Heavy,8,summer
2020-08-12,Hue,140.88,36.6,57.2,32.2,1001.5,Heavy,8,summer
2020-08-14,Hcmc,164.22,35.2,86.8,2.9,1013.6,Heavy,8,summer
2020-08-20,Hcmc,102.63,21.8,81.3,32.3,1018.5,Heavy,8,summer
2020-08-22,Hanoi,0.61,29.1,76.2,12.6,1018.3,Light,8,summer
2020-09-20,Hue,66.08,19.5,72.5,35.3,1011.5,Heavy,9,autumn
2020-10-05,Hue,120.69,20.0,59.9,22.2,1002.8,Heavy,10,autumn
2020-10-06,Hcmc,149.54,33.7,88.4,11.8,998.5,Heavy,10,autumn
2020-10-07,Hanoi,156.97,31.1,72.2,15.6,1017.9,Heavy,10,autumn
2020-10-08,Hanoi,176.69,31.5,59.9,6.5,1011.3,Heavy,10,autumn
2020-10-17,Can Tho,86.02,23.0,72.4,33.8,998.7,Heavy,10,autumn
2020-10-18,Can Tho,170.61,36.5,44.2,8.7,990.8,Heavy,10,autumn
2020-10-19,Hue,100.58,28.7,90.4,2.4,1017.7,Heavy,10,autumn
2020-10-26,Danang,160.86,27.4,50.5,33.5,997.6,Heavy,10,autumn
2020-10-26,Can Tho,69.56,29.5,66.6,23.7,1000.7,Heavy,10,autumn
2020-11-23,Hcmc,141.61,29.1,52.3,13.8,1005.9,Heavy,11,autumn
2020-12-06,Hue,197.11,32.3,71.6,30.9,990.9,Heavy,12,winter
2020-11-28,Hcmc,12.69,25.1,71.9,23.0,997.4,Light,11,autumn
2020-12-08,Hue,139.44,33.8,69.8,39.1,1007.9,Heavy,12,winter
2021-01-07,Hanoi,56.97,29.9,91.5,4.2,1004.4,Heavy,1,winter
2021-01-20,Hue,159.18,24.1,94.1,14.1,992.3,Heavy,1,winter
2021-01-30,Hanoi,153.02,18.7,42.2,16.2,1010.2,Heavy,1,winter
2021-02-02,Danang,36.81,29.0,48.5,2.0,1002.6,Moderate,2,winter
2021-02-05,Can Tho,59.32,25.4,90.6,17.0,996.7,Heavy,2,winter
2021-02-06,Hue,65.96,27.4,41.0,15.8,1008.3,Heavy,2,winter
2021-02-12,Hue,17.22,28.2,94.2,28.6,1008.4,Light,2,winter
2020-01-03,Hcmc,183.51,29.0,99.6,8.0,1007.2,Heavy,1,winter
2020-01-28,Hanoi,23.22,20.4,76.9,32.2,1011.6,Moderate,1,winter
2020-02-07,Hcmc,28.8,34.5,55.6,29.1,1017.2,Moderate,2,winter
2020-02-29,Hcmc,108.82,34.6,86.9,36.6,997.4,Heavy,2,winter
2020-03-14,Danang,145.64,35.6,63.8,18.6,993.4,Heavy,3,spring
2020-03-16,Danang,60.28,36.7,46.2,9.5,1019.7,Heavy,3,spring
2020-03-28,Hcmc,91.36,27.2,84.0,28.7,991.2,Heavy,3,spring
2020-03-28,Hcmc,146.56,28.5,58.8,23.0,994.6,Heavy,3,spring
2020-04-04,Danang,93.31,36.1,56.6,24.3,1012.0,Heavy,4,spring
2020-04-18,Hue,153.6,22.3,91.3,15.2,1004.8,Heavy,4,spring
2020-04-22,Hcmc,126.3,21.0,44.9,36.1,1012.3,Heavy,4,spring
2020-04-23,Hanoi,136.09,36.2,57.3,2.3,990.4,Heavy,4,spring
2020-05-10,Hcmc,162.6,24.3,99.6,9.9,1015.5,Heavy,5,spring
2020-05-28,Can Tho,24.52,31.5,74.1,14.4,1000.9,Moderate,5,spring
2020-06-03,Hanoi,162.46,35.6,61.3,30.0,1001.2,Heavy,6,summer
2020-06-16,Danang,39.08,21.7,85.4,2.7,997.7,Moderate,6,summer
2020-07-04,Hcmc,69.42,22.6,51.8,26.7,990.8,Heavy,7,summer
2020-07-15,Danang,105.84,23.4,60.8,13.0,999.6,Heavy,7,summer
2020-08-08,Hue,188.51,18.6,90.6,30.2,1012.8,Heavy,8,summer
2020-08-08,Hanoi,73.02,36.6,69.3,23.3,993.1,Heavy,8,summer
2020-09-06,Hcmc,78.0,22.0,85.1,14.2,995.3,Heavy,9,autumn
2020-09-07,Can Tho,30.02,27.6,47.9,22.9,1016.5,Moderate,9,autumn
2020-09-13,Can Tho,27.08,23.6,44.1,4.9,1015.3,Moderate,9,autumn
2020-09-14,Hue,191.1,27.4,54.0,6.4,990.5,Heavy,9,autumn
2020-09-27,Hanoi,165.74,28.6,48.2,6.2,994.0,Heavy,9,autumn
2020-09-28,Hcmc,93.47,26.2,81.2,1.6,1014.8,Heavy,9,autumn
2020-10-10,Hanoi,65.47,37.6,69.0,30.7,1013.1,Heavy,10,autumn
2020-10-10,Danang,60.82,35.4,82.3,36.1,1000.6,Heavy,10,autumn
2020-10-19,Danang,68.99,27.1,44.1,19.9,1009.2,Heavy,10,autumn
2020-10-30,Hue,193.35,35.0,45.6,10.6,1016.4,Heavy,10,autumn
2020-11-05,Hanoi,104.36,20.3,69.3,7.3,1014.9,Heavy,11,autumn
2020-11-24,Hcmc,9.99,35.8,79.5,11.1,996.0,Light,11,autumn
2020-12-09,Danang,138.22,26.2,66.0,1.2,994.1,Heavy,12,winter
2021-01-01,Danang,174.14,23.4,68.7,13.0,1019.7,Heavy,1,winter
2021-01-01,Danang,1.33,32.4,88.4,13.8,996.9,Light,1,winter
2021-01-11,Hue,101.39,26.0,64.1,13.1,1002.5,Heavy,1,winter
2021-01-12,Can Tho,43.33,28.9,57.3,5.6,991.0,Moderate,1,winter
2021-01-19,Hanoi,96.59,27.7,98.3,1.7,1018.9,Heavy,1,winter
2021-01-24,Danang,112.86,27.9,60.9,15.4,1006.1,Heavy,1,winter
2021-02-09,Hanoi,121.88,36.4,44.8,14.9,1002.0,Heavy,2,winter
2021-02-12,Hanoi,78.78,23.9,70.0,5.9,995.1,Heavy,2,winter
2021-02-17,Danang,30.86,21.0,99.1,7.1,991.4,Moderate,2,winter
2021-02-18,Hue,110.84,24.8,74.7,9.8,1011.3,Heavy,2,winter
2021-02-18,Can Tho,148.64,24.6,61.6,7.9,1001.4,Heavy,2,winter
2020-01-06,Hcmc,123.41,31.3,64.3,13.4,997.7,Heavy,1,winter
2020-01-27,Hue,127.87,35.0,76.2,27.1,1002.6,Heavy,1,winter
2020-01-28,Hue,189.12,33.1,98.3,5.9,1002.6,Heavy,1,winter
2020-02-10,Hue,82.7,24.7,95.3,32.0,997.4,Heavy,2,winter
2020-02-11,Can Tho,85.79,28.0,60.7,8.8,1016.3,Heavy,2,winter
2020-02-14,Hcmc,44.14,24.4,54.4,12.7,996.3,Moderate,2,winter
2020-02-15,Hue,146.7,33.8,91.3,34.4,1004.9,Heavy,2,winter
2020-02-24,Hue,53.73,22.8,83.6,24.3,1011.6,Heavy,2,winter
2020-02-28,Hanoi,187.2,32.2,61.5,27.3,1018.6,Heavy,2,winter
2020-04-04,Can Tho,197.28,23.2,54.5,5.8,1005.6,Heavy,4,spring
2020-04-05,Hue,86.54,19.0,43.8,14.3,1001.2,Heavy,4,spring
2020-04-07,Danang,155.05,36.5,91.7,11.8,1001.6,Heavy,4,spring
2020-04-09,Danang,180.2,33.1,48.4,21.7,1004.7,Heavy,4,spring
2020-04-16,Hue,6.52,25.5,93.3,27.0,990.2,Light,4,spring
2020-04-22,Danang,97.06,24.9,88.5,39.3,1014.5,Heavy,4,spring
2020-04-24,Hanoi,91.34,26.3,84.3,17.5,1011.0,Heavy,4,spring
2020-04-26,Danang,139.47,24.2,85.0,29.8,990.0,Heavy,4,spring
2020-05-14,Hcmc,198.41,27.6,83.7,32.6,997.0,Heavy,5,spring
2020-05-20,Can Tho,199.47,19.8,89.9,27.6,994.1,Heavy,5,spring
2020-05-26,Hcmc,86.72,29.7,81.9,3.4,1016.5,Heavy,5,spring
2020-06-21,Can Tho,122.81,19.3,95.1,32.5,991.9,Heavy,6,summer
2020-06-28,Can Tho,95.68,19.9,45.3,28.0,1000.7,Heavy,6,summer
2020-07-11,Hanoi,91.5,25.1,97.2,21.5,992.1,Heavy,7,summer
2020-07-22,Can Tho,133.11,20.4,79.0,7.5,1008.5,Heavy,7,summer
2020-07-28,Hue,61.55,33.7,72.0,14.3,991.1,Heavy,7,summer
2020-08-04,Danang,108.57,29.5,79.3,12.2,1017.7,Heavy,8,summer
2020-08-11,Hanoi,193.42,31.3,68.5,27.6,999.4,Heavy,8,summer
2020-08-16,Can Tho,104.4,36.3,72.8,1.8,997.1,Heavy,8,summer
2020-08-24,Danang,112.64,19.0,54.1,20.5,998.5,Heavy,8,summer
2020-08-24,Hcmc,171.1,23.5,68.5,20.9,1012.0,Heavy,8,summer
2020-09-02,Hcmc,93.34,22.8,56.5,27.7,1015.6,Heavy,9,autumn
2020-09-14,Can Tho,5.36,20.8,56.0,15.7,1017.6,Light,9,autumn
2020-09-16,Can Tho,19.69,19.2,84.2,29.2,999.1,Light,9,autumn
2020-09-19,Hue,86.83,35.6,80.8,1.5,1008.0,Heavy,9,autumn
2020-09-26,Can Tho,135.27,33.0,59.0,39.7,1012.9,Heavy,9,autumn
2020-10-06,Hanoi,164.5,27.0,44.4,36.7,999.4,Heavy,10,autumn
2020-10-19,Hcmc,96.43,27.0,66.0,29.2,1008.5,Heavy,10,autumn
2020-11-01,Hanoi,24.34,35.4,46.3,0.8,995.3,Moderate,11,autumn
2020-11-05,Hanoi,59.97,20.8,49.2,37.6,1002.9,Heavy,11,autumn
2020-11-19,Hanoi,52.53,36.7,93.9,21.2,1014.9,Heavy,11,autumn
2020-12-06,Hcmc,76.26,25.7,77.0,29.9,1010.0,Heavy,12,winter
2020-12-30,Can Tho,38.91,34.1,95.4,21.1,1016.8,Moderate,12,winter
2020-12-31,Hanoi,174.85,22.5,72.6,8.4,1006.6,Heavy,12,winter
2021-01-09,Danang,68.0,27.8,69.2,34.1,1019.1,Heavy,1,winter
2021-01-18,Hanoi,118.84,21.4,83.9,0.7,1004.2,Heavy,1,winter
2021-01-26,Hue,83.66,30.1,98.0,35.3,1017.2,Heavy,1,winter
2021-01-31,Hanoi,165.7,31.7,47.1,36.8,992.2,Heavy,1,winter
2021-02-06,Hanoi,112.96,28.0,75.6,31.3,994.7,Heavy,2,winter
2021-02-09,Can Tho,177.59,28.3,42.1,1.6,1020.0,Heavy,2,winter
2021-02-20,Hcmc,109.62,27.6,85.0,25.2,1014.1,Heavy,2,winter
2020-02-01,Danang,18.68,29.1,43.3,34.6,1003.6,Light,2,winter
2020-02-03,Hcmc,198.46,31.6,76.8,20.0,995.3,Heavy,2,winter
2020-02-05,Danang,36.85,30.3,48.5,21.4,1010.6,Moderate,2,winter
2020-02-22,Can Tho,56.93,34.9,77.8,24.7,1014.4,Heavy,2,winter
2020-02-23,Danang,194.54,31.9,81.0,33.9,993.7,Heavy,2,winter
2020-02-25,Can Tho,112.98,19.5,67.0,22.8,1001.2,Heavy,2,winter
